TimeStamp, X, Y, Z
8/14/2020 0:09,0.016,0.041,1.013
8/14/2020 0:09,0.009,0.044,1.013
8/14/2020 0:09,0.011,0.044,1.014
8/14/2020 0:09,0.02,0.044,1.016
8/14/2020 0:09,0.007,0.039,1.005
8/14/2020 0:09,0.022,0.043,1.012
8/14/2020 0:09,0.019,0.043,1.014
8/14/2020 0:09,0.006,0.042,1.011
8/14/2020 0:09,0.012,0.041,1.015
8/14/2020 0:09,0.01,0.039,1.006
8/14/2020 0:09,0.017,0.044,1.01
8/14/2020 0:09,0.016,0.038,1.015
8/14/2020 0:09,0.007,0.035,1.012
8/14/2020 0:09,0.018,0.039,1.017
8/14/2020 0:09,0.021,0.042,1.016
8/14/2020 0:09,0.01,0.041,1.003
8/14/2020 0:09,0.013,0.042,1.016
8/14/2020 0:09,0.021,0.05,1.012
8/14/2020 0:09,0.019,0.04,1.011
8/14/2020 0:09,0.015,0.041,1.01
8/14/2020 0:09,0.022,0.042,1.01
8/14/2020 0:09,0.016,0.044,1.014
8/14/2020 0:09,0.017,0.044,1.016
8/14/2020 0:09,0.012,0.04,1.011
8/14/2020 0:09,0.013,0.043,1.007
8/14/2020 0:09,0.024,0.039,1.016
8/14/2020 0:09,0.018,0.045,1.016
8/14/2020 0:09,0.009,0.035,1.011
8/14/2020 0:09,0.02,0.045,1.014
8/14/2020 0:09,0.017,0.045,1.018
8/14/2020 0:09,0.008,0.038,1.011
8/14/2020 0:09,0.011,0.043,1.011
8/14/2020 0:10,0.019,0.042,1.012
8/14/2020 0:11,0.017,0.043,1.018
8/14/2020 0:11,0.015,0.042,1.013
8/14/2020 0:11,0.016,0.041,1.013
8/14/2020 0:11,0.018,0.042,1.012
8/14/2020 0:11,0.021,0.04,1.019
8/14/2020 0:11,0.008,0.045,1.014
8/14/2020 0:11,0.015,0.038,1.008
8/14/2020 0:11,0.021,0.044,1.02
8/14/2020 0:11,0.02,0.041,1.017
8/14/2020 0:11,0.011,0.046,1.011
8/14/2020 0:11,0.016,0.043,1.01
8/14/2020 0:11,0.022,0.042,1.025
8/14/2020 0:11,0.02,0.043,1.01
8/14/2020 0:11,0.022,0.046,1.026
8/14/2020 0:11,0.013,0.045,1.015
8/14/2020 0:11,0.018,0.04,1.008
8/14/2020 0:11,0.018,0.04,1.011
8/14/2020 0:11,0.02,0.047,1.01
8/14/2020 0:11,0.009,0.043,1.01
8/14/2020 0:11,0.015,0.042,1.015
8/14/2020 0:11,0.027,0.044,1.012
8/14/2020 0:11,0.016,0.043,1.019
8/14/2020 0:11,0.007,0.041,1.011
8/14/2020 0:11,0.021,0.046,1.008
8/14/2020 0:11,0.02,0.039,1.011
8/14/2020 0:11,0.019,0.044,1.012
8/14/2020 0:11,0.02,0.037,1.022
8/14/2020 0:11,0.012,0.045,1.006
8/14/2020 0:11,0.02,0.04,1.016
8/14/2020 0:11,0.021,0.043,1.009
8/14/2020 0:11,0.011,0.043,1.021
8/14/2020 0:11,0.008,0.042,1
8/14/2020 0:11,0.025,0.043,1.018
8/14/2020 0:11,0.022,0.04,1.009
8/14/2020 0:11,0.007,0.04,1.012
8/14/2020 0:11,0.014,0.042,1.003
8/14/2020 0:11,0.013,0.035,1.011
8/14/2020 0:11,0.044,0.051,1.036
8/14/2020 0:11,0.009,0.041,1.021
8/14/2020 0:11,0.027,0.047,1.021
8/14/2020 0:11,0.012,0.038,0.999
8/14/2020 0:11,0.01,0.049,0.997
8/14/2020 0:11,0.022,0.049,1.025
8/14/2020 0:11,0.017,0.034,1.005
8/14/2020 0:11,0.008,0.037,1.021
8/14/2020 0:11,0.018,0.043,1.005
8/14/2020 0:11,0.021,0.043,1.027
8/14/2020 0:11,0.009,0.04,1.008
8/14/2020 0:11,0.018,0.046,1.021
8/14/2020 0:11,0.012,0.04,1.003
8/14/2020 0:11,0.004,0.041,1.01
8/14/2020 0:11,0.018,0.042,1.013
8/14/2020 0:11,0.021,0.042,1.021
8/14/2020 0:11,0.011,0.038,1.014
8/14/2020 0:11,0.008,0.042,1.011
8/14/2020 0:11,0.019,0.046,1.02
8/14/2020 0:11,0.019,0.043,1.02
8/14/2020 0:11,0.009,0.041,1.012
8/14/2020 0:11,0.008,0.039,1.001
8/14/2020 0:11,0.021,0.04,1.016
8/14/2020 0:11,0.021,0.041,1.008
8/14/2020 0:11,0.017,0.043,1.018
8/14/2020 0:11,0.017,0.043,1.01
8/14/2020 0:11,0.016,0.044,1.018
8/14/2020 0:11,0.012,0.044,1.01
8/14/2020 0:11,0.019,0.04,1.014
8/14/2020 0:11,0.02,0.045,1.017
8/14/2020 0:11,0.022,0.043,1.021
8/14/2020 0:11,0.016,0.04,1.012
8/14/2020 0:11,0.011,0.042,1.006
8/14/2020 0:11,0.019,0.042,1.015
8/14/2020 0:11,0.018,0.042,1.023
8/14/2020 0:11,0.017,0.044,0.999
8/14/2020 0:11,0.015,0.04,1.009
8/14/2020 0:11,0.016,0.04,1.025
8/14/2020 0:11,0.008,0.043,0.999
8/14/2020 0:11,0.011,0.037,1.024
8/14/2020 0:11,0.013,0.039,0.999
8/14/2020 0:11,0.017,0.041,1.034
8/14/2020 0:11,0.01,0.043,0.996
8/14/2020 0:11,0.012,0.043,1.021
8/14/2020 0:11,0.015,0.043,0.997
8/14/2020 0:11,0.026,0.044,1.023
8/14/2020 0:11,0.018,0.041,1.009
8/14/2020 0:11,0.009,0.041,1.024
8/14/2020 0:11,0.021,0.045,1.004
8/14/2020 0:11,0.012,0.043,1.017
8/14/2020 0:11,0.006,0.041,1.008
8/14/2020 0:11,0.013,0.038,1.012
8/14/2020 0:11,0.021,0.04,1.015
8/14/2020 0:11,0.022,0.039,1.012
8/14/2020 0:11,0.01,0.04,1.014
8/14/2020 0:11,0.015,0.04,1.005
8/14/2020 0:11,0.015,0.044,1.021
8/14/2020 0:11,0.018,0.04,1.009
8/14/2020 0:11,0.019,0.037,1.026
8/14/2020 0:11,0.012,0.044,0.999
8/14/2020 0:11,0.01,0.041,1.022
8/14/2020 0:11,0.025,0.043,1.006
8/14/2020 0:11,0.01,0.04,1.014
8/14/2020 0:11,0.021,0.041,1.001
8/14/2020 0:11,0.011,0.043,1.021
8/14/2020 0:11,0.017,0.042,1.002
8/14/2020 0:11,0.02,0.041,1.027
8/14/2020 0:11,0.009,0.039,1.005
8/14/2020 0:11,0.018,0.046,1.016
8/14/2020 0:11,0.017,0.041,1.01
8/14/2020 0:11,0.011,0.041,1.011
8/14/2020 0:11,0.021,0.045,1.011
8/14/2020 0:11,0.008,0.044,1.012
8/14/2020 0:11,0.017,0.043,1.003
8/14/2020 0:11,0.015,0.039,1.011
8/14/2020 0:11,0.02,0.047,1.012
8/14/2020 0:11,0.008,0.042,1.009
8/14/2020 0:11,0.022,0.037,1.018
8/14/2020 0:11,0.016,0.044,1.012
8/14/2020 0:11,0.017,0.04,1.02
8/14/2020 0:11,0.021,0.043,1.006
8/14/2020 0:11,0.016,0.042,1.01
8/14/2020 0:11,0.02,0.041,1.01
8/14/2020 0:11,0.012,0.034,1.007
8/14/2020 0:11,0.019,0.041,1.013
8/14/2020 0:11,0.008,0.039,1.017
8/14/2020 0:11,0.023,0.045,1.014
8/14/2020 0:11,0.012,0.043,1.02
8/14/2020 0:11,0.021,0.041,1.012
8/14/2020 0:11,0.019,0.043,1.021
8/14/2020 0:11,0.011,0.038,0.998
8/14/2020 0:11,0.022,0.044,1.024
8/14/2020 0:11,0.013,0.04,1.014
8/14/2020 0:11,0.012,0.037,1.021
8/14/2020 0:11,0.021,0.042,1.017
8/14/2020 0:11,0.013,0.039,1.015
8/14/2020 0:11,0.02,0.037,1.005
8/14/2020 0:11,0.01,0.038,1.014
8/14/2020 0:11,0.023,0.042,1.014
8/14/2020 0:11,0.009,0.041,1.009
8/14/2020 0:11,0.014,0.038,1.005
8/14/2020 0:11,0.022,0.045,1.014
8/14/2020 0:11,0.012,0.042,1.006
8/14/2020 0:11,0.027,0.043,1.018
8/14/2020 0:11,0.02,0.042,1.006
8/14/2020 0:11,0.012,0.045,1.026
8/14/2020 0:11,0.027,0.04,0.995
8/14/2020 0:11,0.012,0.044,1.014
8/14/2020 0:11,0.012,0.043,0.991
8/14/2020 0:11,0.016,0.039,1.018
8/14/2020 0:11,0.021,0.044,1.009
8/14/2020 0:11,0.018,0.036,1.021
8/14/2020 0:11,0.017,0.045,1.005
8/14/2020 0:11,0.021,0.045,1.018
8/14/2020 0:12,0.018,0.047,1.02
8/14/2020 0:12,0.012,0.04,1.002
8/14/2020 0:12,0.018,0.045,1.012
8/14/2020 0:12,0.02,0.045,1.013
8/14/2020 0:12,0.008,0.041,1.012
8/14/2020 0:12,0.021,0.045,1.01
8/14/2020 0:12,0.017,0.047,1.011
8/14/2020 0:12,0.019,0.041,1.024
8/14/2020 0:12,0.017,0.04,1.006
8/14/2020 0:12,0.018,0.043,1.016
8/14/2020 0:12,0.019,0.042,1.015
8/14/2020 0:12,0.009,0.044,1.017
8/14/2020 0:12,0.027,0.038,1.01
8/14/2020 0:12,0.008,0.042,1.032
8/14/2020 0:12,-0.009,0.044,0.975
8/14/2020 0:12,0.018,0.051,1.041
8/14/2020 0:12,0.035,0.034,0.979
8/14/2020 0:12,0.021,0.038,1.057
8/14/2020 0:12,0.011,0.034,0.99
8/14/2020 0:12,0.001,0.047,1.062
8/14/2020 0:12,0.021,0.041,1.001
8/14/2020 0:12,0.024,0.04,1.041
8/14/2020 0:12,0.017,0.042,0.989
8/14/2020 0:12,0.02,0.05,1.033
8/14/2020 0:12,0.007,0.046,0.993
8/14/2020 0:12,0.015,0.042,1.029
8/14/2020 0:12,0.025,0.037,1.004
8/14/2020 0:12,0.018,0.05,1.025
8/14/2020 0:12,0.018,0.044,0.999
8/14/2020 0:12,0.019,0.04,1.027
8/14/2020 0:12,0.01,0.04,1.005
8/14/2020 0:12,0.014,0.04,1.02
8/14/2020 0:12,0.011,0.043,1.01
8/14/2020 0:12,0.014,0.039,1.014
8/14/2020 0:12,0.023,0.046,1.009
8/14/2020 0:12,0.011,0.046,1.013
8/14/2020 0:12,0.015,0.038,1.011
8/14/2020 0:12,0.03,0.044,1.013
8/14/2020 0:12,0.016,0.037,1.011
8/14/2020 0:12,0.014,0.041,1.01
8/14/2020 0:12,0.023,0.044,1.013
8/14/2020 0:12,0.018,0.045,1.018
8/14/2020 0:12,0.008,0.041,1.003
8/14/2020 0:12,0.016,0.042,1.012
8/14/2020 0:12,0.011,0.044,1.009
8/14/2020 0:12,0.018,0.042,1.015
8/14/2020 0:12,0.022,0.047,1.014
8/14/2020 0:12,0.007,0.043,1.006
8/14/2020 0:12,0.02,0.041,1.016
8/14/2020 0:12,0.018,0.043,1.022
8/14/2020 0:12,0.014,0.038,1.013
8/14/2020 0:12,0.009,0.045,1.017
8/14/2020 0:12,0.023,0.044,1.012
8/14/2020 0:12,0.008,0.043,1.019
8/14/2020 0:12,0.011,0.041,0.998
8/14/2020 0:12,0.018,0.045,1.021
8/14/2020 0:12,0.018,0.038,1.006
8/14/2020 0:12,0.021,0.042,1.029
8/14/2020 0:12,0.028,0.039,1.01
8/14/2020 0:12,0.007,0.04,1.023
8/14/2020 0:12,0.018,0.039,1.012
8/14/2020 0:12,0.019,0.047,1.021
8/14/2020 0:12,0.019,0.039,1.01
8/14/2020 0:12,0.011,0.046,1.013
8/14/2020 0:12,0.014,0.041,1.005
8/14/2020 0:12,0.019,0.043,1.013
8/14/2020 0:12,0.016,0.042,1.024
8/14/2020 0:12,0.014,0.039,1.005
8/14/2020 0:12,0.019,0.045,1.022
8/14/2020 0:12,0.012,0.04,1.004
8/14/2020 0:12,0.015,0.037,1.016
8/14/2020 0:12,0.023,0.048,1.003
8/14/2020 0:12,0.009,0.037,1.022
8/14/2020 0:12,0.011,0.042,1.008
8/14/2020 0:12,0.016,0.043,1.015
8/14/2020 0:12,0.024,0.04,1.01
8/14/2020 0:12,0.011,0.045,1.015
8/14/2020 0:12,0.01,0.038,1.013
8/14/2020 0:12,0.015,0.044,1.018
8/14/2020 0:12,0.025,0.044,1.011
8/14/2020 0:12,0.015,0.042,1.015
8/14/2020 0:12,0.022,0.043,1.001
8/14/2020 0:12,0.022,0.041,1.026
8/14/2020 0:12,0.013,0.042,0.999
8/14/2020 0:12,0.015,0.035,1.011
8/14/2020 0:12,0.021,0.042,1.01
8/14/2020 0:12,0.017,0.044,1.021
8/14/2020 0:12,0.017,0.042,1.01
8/14/2020 0:12,0.012,0.04,1.017
8/14/2020 0:12,0.014,0.036,1.008
8/14/2020 0:12,0.025,0.043,1.024
8/14/2020 0:12,0.012,0.042,1.011
8/14/2020 0:12,0.016,0.04,1.004
8/14/2020 0:12,0.023,0.044,1.023
8/14/2020 0:12,0.018,0.043,1.015
8/14/2020 0:12,0.01,0.043,1.016
8/14/2020 0:12,0.021,0.038,1.004
8/14/2020 0:12,0.018,0.042,1.021
8/14/2020 0:12,0.018,0.044,1.009
8/14/2020 0:12,0.013,0.039,1.02
8/14/2020 0:12,0.011,0.041,0.994
8/14/2020 0:12,0.019,0.043,1.018
8/14/2020 0:12,0.025,0.046,1.01
8/14/2020 0:12,0.021,0.044,1.026
8/14/2020 0:12,0.013,0.041,1.011
8/14/2020 0:12,0.022,0.045,1.025
8/14/2020 0:12,0.02,0.043,1.011
8/14/2020 0:12,0.015,0.037,1.02
8/14/2020 0:12,0.01,0.044,1.01
8/14/2020 0:12,0.014,0.036,1.013
8/14/2020 0:12,0.022,0.042,1.018
8/14/2020 0:12,0.023,0.044,1.017
8/14/2020 0:12,0.016,0.038,1.017
8/14/2020 0:12,0.012,0.042,1.008
8/14/2020 0:12,0.007,0.043,1.002
8/14/2020 0:12,0.02,0.046,1.012
8/14/2020 0:12,0.024,0.04,1.023
8/14/2020 0:12,0.003,0.043,1.009
8/14/2020 0:12,0.017,0.038,1.011
8/14/2020 0:12,0.022,0.041,1.015
8/14/2020 0:12,0.021,0.043,1.01
8/14/2020 0:12,0.02,0.043,1.012
8/14/2020 0:12,0.014,0.046,1.01
8/14/2020 0:12,0.009,0.038,1.014
8/14/2020 0:12,0.013,0.042,1.016
8/14/2020 0:12,0.021,0.043,1.017
8/14/2020 0:12,0.021,0.041,1.013
8/14/2020 0:12,0.021,0.045,1.018
8/14/2020 0:12,0.01,0.039,1.005
8/14/2020 0:12,0.021,0.041,1.016
8/14/2020 0:12,0.02,0.044,1.015
8/14/2020 0:12,0.019,0.042,1.011
8/14/2020 0:12,0.009,0.043,1.013
8/14/2020 0:12,0.011,0.042,1
8/14/2020 0:12,0.012,0.046,1.018
8/14/2020 0:12,0.019,0.048,1.009
8/14/2020 0:12,0.024,0.042,1.012
8/14/2020 0:12,0.019,0.039,1.013
8/14/2020 0:12,0.009,0.039,1.017
8/14/2020 0:12,0.017,0.038,1.005
8/14/2020 0:12,0.012,0.041,1.011
8/14/2020 0:12,0.013,0.042,1.012
8/14/2020 0:12,0.011,0.044,1.009
8/14/2020 0:13,-0.107,-0.711,0.435
8/14/2020 0:13,-0.174,-0.771,0.481
8/14/2020 0:13,-0.133,-0.925,0.572
8/14/2020 0:13,-0.035,-0.973,0.598
8/14/2020 0:13,-0.072,-0.865,0.545
8/14/2020 0:13,-0.293,-0.844,0.644
8/14/2020 0:13,-0.15,-1.041,0.791
8/14/2020 0:13,-0.028,-0.789,0.472
8/14/2020 0:13,-0.107,-0.784,0.562
8/14/2020 0:13,-0.005,-0.818,0.716
8/14/2020 0:13,0.063,-0.832,0.613
8/14/2020 0:13,0.021,-0.758,0.57
8/14/2020 0:13,-0.023,-0.691,0.611
8/14/2020 0:13,-0.078,-0.707,0.629
8/14/2020 0:13,-0.026,-0.667,0.637
8/14/2020 0:13,0.049,-0.707,0.722
8/14/2020 0:13,0.038,-0.814,0.798
8/14/2020 0:13,0.146,-0.712,0.673
8/14/2020 0:13,-0.028,-0.73,0.739
8/14/2020 0:13,-0.184,-0.761,0.909
8/14/2020 0:13,-0.053,-0.844,0.639
8/14/2020 0:13,-0.004,-0.713,0.558
8/14/2020 0:13,-0.052,-0.754,0.814
8/14/2020 0:13,0.039,-0.709,0.532
8/14/2020 0:13,-0.02,-0.705,0.416
8/14/2020 0:13,-0.135,-0.767,0.553
8/14/2020 0:13,-0.081,-0.79,0.47
8/14/2020 0:13,-0.063,-0.78,0.422
8/14/2020 0:13,-0.008,-0.808,0.486
8/14/2020 0:13,-0.013,-0.887,0.523
8/14/2020 0:13,-0.073,-0.864,0.533
8/14/2020 0:13,-0.046,-0.862,0.691
8/14/2020 0:13,0.007,-0.926,0.529
8/14/2020 0:13,-0.085,-0.756,0.432
8/14/2020 0:13,0.029,-0.826,0.61
8/14/2020 0:13,0.077,-0.939,0.702
8/14/2020 0:13,0.184,-0.832,0.595
8/14/2020 0:13,0.043,-0.727,0.527
8/14/2020 0:13,-0.029,-0.68,0.553
8/14/2020 0:13,-0.031,-0.669,0.621
8/14/2020 0:13,0.039,-0.706,0.654
8/14/2020 0:13,0.186,-0.767,0.639
8/14/2020 0:13,0.146,-0.742,0.597
8/14/2020 0:13,-0.015,-0.766,0.757
8/14/2020 0:13,0.042,-0.879,0.806
8/14/2020 0:13,0.072,-0.74,0.569
8/14/2020 0:13,0,-0.688,0.612
8/14/2020 0:13,-0.024,-0.782,0.703
8/14/2020 0:13,-0.001,-0.735,0.647
8/14/2020 0:13,-0.038,-0.735,0.645
8/14/2020 0:13,-0.003,-0.771,0.588
8/14/2020 0:13,0.006,-0.712,0.576
8/14/2020 0:13,-0.059,-0.775,0.63
8/14/2020 0:13,0.029,-0.826,0.53
8/14/2020 0:13,-0.006,-0.864,0.633
8/14/2020 0:13,0.016,-0.856,0.552
8/14/2020 0:13,0.047,-0.785,0.611
8/14/2020 0:13,0.164,-0.954,0.751
8/14/2020 0:13,0.079,-0.757,0.483
8/14/2020 0:13,-0.009,-0.755,0.542
8/14/2020 0:13,0.061,-0.825,0.684
8/14/2020 0:13,0.164,-0.802,0.56
8/14/2020 0:13,0.13,-0.825,0.517
8/14/2020 0:13,0.051,-0.758,0.624
8/14/2020 0:13,0.03,-0.734,0.616
8/14/2020 0:13,0.086,-0.743,0.531
8/14/2020 0:13,0.101,-0.719,0.586
8/14/2020 0:13,0.216,-0.765,0.573
8/14/2020 0:13,0.117,-0.896,0.605
8/14/2020 0:13,0.053,-0.792,0.706
8/14/2020 0:13,0.097,-0.899,0.799
8/14/2020 0:13,0.162,-0.855,0.688
8/14/2020 0:13,-0.009,-0.654,0.517
8/14/2020 0:13,-0.075,-0.674,0.671
8/14/2020 0:13,0.035,-0.757,0.669
8/14/2020 0:13,0.107,-0.743,0.546
8/14/2020 0:13,0.099,-0.746,0.563
8/14/2020 0:13,0.041,-0.762,0.547
8/14/2020 0:13,-0.03,-0.727,0.42
8/14/2020 0:13,-0.1,-0.757,0.453
8/14/2020 0:13,-0.061,-0.882,0.472
8/14/2020 0:13,0.027,-0.958,0.49
8/14/2020 0:13,0.095,-0.98,0.499
8/14/2020 0:13,0.093,-1.019,0.489
8/14/2020 0:13,0.027,-0.93,0.553
8/14/2020 0:13,0.112,-1.023,0.656
8/14/2020 0:13,0.144,-0.902,0.468
8/14/2020 0:13,0.03,-0.74,0.404
8/14/2020 0:13,0.017,-0.852,0.627
8/14/2020 0:13,0.171,-0.863,0.521
8/14/2020 0:13,0.258,-0.751,0.291
8/14/2020 0:13,0.039,-0.75,0.438
8/14/2020 0:13,0.015,-0.791,0.471
8/14/2020 0:13,0.061,-0.811,0.421
8/14/2020 0:13,0.023,-0.794,0.49
8/14/2020 0:13,0.055,-0.777,0.544
8/14/2020 0:13,0.042,-0.768,0.503
8/14/2020 0:13,0.07,-0.861,0.613
8/14/2020 0:13,0.123,-0.879,0.667
8/14/2020 0:13,0.097,-0.82,0.647
8/14/2020 0:13,0.117,-0.864,0.637
8/14/2020 0:13,0.13,-0.908,0.709
8/14/2020 0:13,0.139,-0.903,0.644
8/14/2020 0:13,0.107,-0.707,0.492
8/14/2020 0:13,0.012,-0.762,0.697
8/14/2020 0:13,0.081,-0.767,0.663
8/14/2020 0:13,0.128,-0.711,0.524
8/14/2020 0:13,0.096,-0.688,0.501
8/14/2020 0:13,0.107,-0.71,0.527
8/14/2020 0:13,0.096,-0.813,0.47
8/14/2020 0:13,0.148,-0.789,0.375
8/14/2020 0:13,0.136,-0.88,0.41
8/14/2020 0:13,0.089,-0.946,0.474
8/14/2020 0:13,0.172,-0.926,0.47
8/14/2020 0:13,0.206,-0.934,0.424
8/14/2020 0:13,0.246,-0.975,0.502
8/14/2020 0:13,0.239,-0.996,0.525
8/14/2020 0:13,0.114,-0.871,0.36
8/14/2020 0:13,0.086,-0.953,0.472
8/14/2020 0:13,0.215,-0.94,0.538
8/14/2020 0:13,0.218,-0.834,0.396
8/14/2020 0:13,0.154,-0.82,0.428
8/14/2020 0:13,0.141,-0.882,0.484
8/14/2020 0:13,0.158,-0.817,0.406
8/14/2020 0:13,0.125,-0.825,0.371
8/14/2020 0:13,0.067,-0.857,0.46
8/14/2020 0:13,0.069,-0.88,0.481
8/14/2020 0:13,0.108,-0.877,0.432
8/14/2020 0:13,0.065,-0.896,0.495
8/14/2020 0:13,-0.052,-0.815,0.422
8/14/2020 0:13,0.035,-0.848,0.505
8/14/2020 0:13,-0.01,-0.938,0.556
8/14/2020 0:13,-0.106,-0.796,0.621
8/14/2020 0:13,-0.045,-0.758,0.486
8/14/2020 0:13,-0.117,-0.74,0.52
8/14/2020 0:13,-0.167,-0.594,0.481
8/14/2020 0:13,-0.153,-0.525,0.5
8/14/2020 0:13,-0.151,-0.563,0.53
8/14/2020 0:13,-0.084,-0.524,0.524
8/14/2020 0:13,-0.125,-0.533,0.538
8/14/2020 0:13,0.046,-0.453,0.4
8/14/2020 0:13,-0.095,-0.627,0.66
8/14/2020 0:13,0.165,-0.645,0.543
8/14/2020 0:13,-0.073,-0.594,0.776
8/14/2020 0:13,0.011,-0.749,0.863
8/14/2020 0:13,0.312,-0.482,0.619
8/14/2020 0:13,0.175,-0.429,0.781
8/14/2020 0:13,0.207,-0.408,0.875
8/14/2020 0:13,0.449,-0.329,0.686
8/14/2020 0:14,0.04,0.034,1.012
8/14/2020 0:14,0.044,0.034,1.015
8/14/2020 0:14,0.036,0.033,1.012
8/14/2020 0:14,0.043,0.032,1.013
8/14/2020 0:14,0.044,0.036,1.012
8/14/2020 0:14,0.037,0.035,1.015
8/14/2020 0:14,0.045,0.035,1.015
8/14/2020 0:14,0.047,0.033,1.016
8/14/2020 0:14,0.046,0.031,1.01
8/14/2020 0:14,0.044,0.039,1.016
8/14/2020 0:14,0.04,0.035,1.012
8/14/2020 0:14,0.036,0.034,1.017
8/14/2020 0:14,0.039,0.034,1.009
8/14/2020 0:14,0.037,0.037,1.011
8/14/2020 0:14,0.04,0.036,1.017
8/14/2020 0:14,0.041,0.032,1.018
8/14/2020 0:14,0.036,0.038,1.01
8/14/2020 0:14,0.033,0.033,1.013
8/14/2020 0:14,0.043,0.039,1.008
8/14/2020 0:14,0.043,0.035,1.007
8/14/2020 0:14,0.041,0.033,1.017
8/14/2020 0:14,0.042,0.035,1.009
8/14/2020 0:14,0.041,0.033,1.012
8/14/2020 0:14,0.041,0.036,1.015
8/14/2020 0:14,0.038,0.032,1.014
8/14/2020 0:14,0.042,0.03,1.011
8/14/2020 0:14,0.035,0.035,1.015
8/14/2020 0:14,0.047,0.03,1.013
8/14/2020 0:14,0.038,0.036,1.015
8/14/2020 0:14,0.043,0.034,1.009
8/14/2020 0:14,0.038,0.036,1.012
8/14/2020 0:14,0.042,0.033,1.011
8/14/2020 0:14,0.044,0.032,1.009
8/14/2020 0:14,0.043,0.036,1.012
8/14/2020 0:14,0.042,0.033,1.008
8/14/2020 0:14,0.044,0.037,1.01
8/14/2020 0:14,0.04,0.038,1.012
8/14/2020 0:14,0.04,0.032,1.013
8/14/2020 0:14,0.044,0.033,1.015
8/14/2020 0:14,0.037,0.036,1.011
8/14/2020 0:14,0.042,0.035,1.013
8/14/2020 0:14,0.038,0.029,1.016
8/14/2020 0:14,0.043,0.037,1.015
8/14/2020 0:14,0.04,0.037,1.012
8/14/2020 0:14,0.041,0.032,1.008
8/14/2020 0:14,0.045,0.034,1.012
8/14/2020 0:14,0.039,0.037,1.016
8/14/2020 0:14,0.039,0.035,1.011
8/14/2020 0:14,0.042,0.034,1.007
8/14/2020 0:14,0.038,0.035,1.011
8/14/2020 0:14,0.043,0.036,1.011
8/14/2020 0:14,0.04,0.036,1.014
8/14/2020 0:14,0.045,0.036,1.01
8/14/2020 0:14,0.041,0.036,1.012
8/14/2020 0:14,0.037,0.035,1.012
8/14/2020 0:14,0.043,0.038,1.017
8/14/2020 0:14,0.038,0.035,1.01
8/14/2020 0:14,0.041,0.038,1.009
8/14/2020 0:14,0.045,0.037,1.012
8/14/2020 0:14,0.042,0.03,1.012
8/14/2020 0:14,0.037,0.036,1.014
8/14/2020 0:14,0.042,0.032,1.011
8/14/2020 0:14,0.041,0.036,1.012
8/14/2020 0:14,0.038,0.036,1.012
8/14/2020 0:14,0.039,0.035,1.011
8/14/2020 0:14,0.043,0.043,1.011
8/14/2020 0:14,0.041,0.034,1.014
8/14/2020 0:14,0.043,0.036,1.013
8/14/2020 0:14,0.044,0.032,1.011
8/14/2020 0:14,0.039,0.036,1.01
8/14/2020 0:14,0.043,0.033,1.01
8/14/2020 0:14,0.037,0.038,1.014
8/14/2020 0:14,0.042,0.033,1.009
8/14/2020 0:14,0.04,0.035,1.016
8/14/2020 0:14,0.04,0.035,1.016
8/14/2020 0:14,0.038,0.034,1.012
8/14/2020 0:14,0.043,0.041,1.01
8/14/2020 0:14,0.045,0.036,1.013
8/14/2020 0:14,0.045,0.035,1.007
8/14/2020 0:14,0.038,0.037,1.008
8/14/2020 0:14,0.035,0.034,1.011
8/14/2020 0:14,0.041,0.033,1.011
8/14/2020 0:14,0.043,0.036,1.01
8/14/2020 0:14,0.038,0.033,1.011
8/14/2020 0:14,0.04,0.038,1.014
8/14/2020 0:14,0.04,0.041,1.013
8/14/2020 0:14,0.044,0.037,1.012
8/14/2020 0:14,0.041,0.037,1.012
8/14/2020 0:14,0.04,0.031,1.01
8/14/2020 0:14,0.038,0.032,1.015
8/14/2020 0:14,0.044,0.035,1.009
8/14/2020 0:14,0.038,0.039,1.014
8/14/2020 0:14,0.038,0.035,1.013
8/14/2020 0:14,0.042,0.035,1.012
8/14/2020 0:14,0.046,0.036,1.014
8/14/2020 0:14,0.041,0.035,1.015
8/14/2020 0:14,0.041,0.033,1.009
8/14/2020 0:14,0.041,0.034,1.012
8/14/2020 0:14,0.044,0.037,1.009
8/14/2020 0:14,0.036,0.035,1.007
8/14/2020 0:14,0.041,0.037,1.008
8/14/2020 0:14,0.036,0.032,1.012
8/14/2020 0:14,0.044,0.039,1.014
8/14/2020 0:14,0.039,0.032,1.014
8/14/2020 0:14,0.036,0.033,1.013
8/14/2020 0:14,0.041,0.035,1.014
8/14/2020 0:14,0.039,0.039,1.016
8/14/2020 0:14,0.043,0.036,1.013
8/14/2020 0:14,0.041,0.035,1.016
8/14/2020 0:14,0.038,0.035,1.016
8/14/2020 0:14,0.038,0.036,1.011
8/14/2020 0:14,0.041,0.037,1.011
8/14/2020 0:14,0.039,0.032,1.013
8/14/2020 0:14,0.04,0.035,1.015
8/14/2020 0:14,0.041,0.034,1.014
8/14/2020 0:14,0.04,0.034,1.01
8/14/2020 0:14,0.039,0.037,1.015
8/14/2020 0:14,0.042,0.036,1.015
8/14/2020 0:14,0.045,0.038,1.011
8/14/2020 0:14,0.039,0.034,1.014
8/14/2020 0:14,0.046,0.034,1.011
8/14/2020 0:14,0.046,0.037,1.01
8/14/2020 0:14,0.041,0.036,1.012
